,date,open,high,low,close,volume,market_cap,year,month,quarter,price
7991,2017-11-09,7446.83,7446.83,7101.52,7143.58,3226249984.0,119104730750.0,2017,November,4,7284.69
7992,2017-11-08,7141.38,7776.42,7114.02,7459.69,4602200064.0,124360767999.0,2017,November,4,7372.8775
7993,2017-11-07,7023.1,7253.32,7023.1,7144.38,2326340096.0,119091456315.0,2017,November,4,7110.975
7994,2017-11-06,7403.22,7445.77,7007.31,7022.76,3111899904.0,117050623317.0,2017,November,4,7219.765
7995,2017-11-05,7404.52,7617.48,7333.19,7407.41,2380410112.0,123449206170.0,2017,November,4,7440.65
7996,2017-11-04,7164.48,7492.86,7031.28,7379.95,2483800064.0,122978748805.0,2017,November,4,7267.1425
7997,2017-11-03,7087.53,7461.29,7002.94,7207.76,3369860096.0,120097405359.0,2017,November,4,7189.88
7998,2017-11-02,6777.77,7367.33,6758.72,7078.5,4653770240.0,117933380780.0,2017,November,4,6995.58
7999,2017-11-01,6440.97,6767.31,6377.88,6767.31,2870320128.0,112735345036.0,2017,November,4,6588.3675
8000,2017-10-31,6132.02,6470.43,6103.33,6468.4,2311379968.0,107743731291.0,2017,October,4,6293.545
8001,2017-10-30,6114.85,6214.99,6040.85,6130.53,1772150016.0,102105356519.0,2017,October,4,6125.305
8002,2017-10-29,5754.44,6255.71,5724.58,6153.85,2859040000.0,102482445590.0,2017,October,4,5972.145
8003,2017-10-28,5787.82,5876.72,5689.19,5753.09,1403920000.0,95797359518.0,2017,October,4,5776.705
8004,2017-10-27,5899.74,5988.39,5728.82,5780.9,1710130048.0,96254297360.0,2017,October,4,5849.4625
8005,2017-10-26,5747.95,5976.8,5721.22,5904.83,1905040000.0,98310176011.0,2017,October,4,5837.7
8006,2017-10-25,5524.6,5754.33,5397.88,5750.8,1966989952.0,95732630220.0,2017,October,4,5606.902500000001
8007,2017-10-24,5935.52,5935.52,5504.18,5526.64,2735699968.0,91988225800.0,2017,October,4,5725.465
8008,2017-10-23,6006.0,6075.59,5732.47,5930.32,2401840128.0,98695054084.0,2017,October,4,5936.095
8009,2017-10-22,6036.66,6076.26,5792.34,6008.42,2034630016.0,99981911326.0,2017,October,4,5978.42
8010,2017-10-21,5996.79,6194.88,5965.07,6031.6,2207099904.0,100353682389.0,2017,October,4,6047.085
8011,2017-10-20,5708.11,6060.11,5627.23,6011.45,2354429952.0,100007083345.0,2017,October,4,5851.724999999999
8012,2017-10-19,5583.74,5744.35,5531.06,5708.52,1780540032.0,94954808115.0,2017,October,4,5641.9175000000005
8013,2017-10-18,5603.82,5603.82,5151.44,5590.69,2399269888.0,92982539106.0,2017,October,4,5487.442499999999
8014,2017-10-17,5741.58,5800.35,5472.72,5605.51,1821570048.0,93218297189.0,2017,October,4,5655.040000000001
8015,2017-10-16,5687.57,5776.23,5544.21,5725.59,2008070016.0,95203392843.0,2017,October,4,5683.4
8016,2017-10-15,5835.96,5852.48,5478.61,5678.19,1976039936.0,94403031755.0,2017,October,4,5711.3099999999995
8017,2017-10-14,5643.53,5837.7,5591.64,5831.79,1669030016.0,96942498331.0,2017,October,4,5726.165
8018,2017-10-13,5464.16,5840.3,5436.85,5647.21,3615480064.0,93864253934.0,2017,October,4,5597.129999999999
8019,2017-10-12,4829.58,5446.91,4822.0,5446.91,2791610112.0,90525666972.0,2017,October,4,5136.35
8020,2017-10-11,4789.25,4873.73,4751.63,4826.48,1222279936.0,80205238020.0,2017,October,4,4810.2725
8021,2017-10-10,4776.21,4922.17,4765.1,4781.99,1597139968.0,79457603224.0,2017,October,4,4811.3675
8022,2017-10-09,4614.52,4878.71,4564.25,4772.02,1968739968.0,79282158943.0,2017,October,4,4707.375
8023,2017-10-08,4429.67,4624.14,4405.64,4610.48,1313869952.0,76589293760.0,2017,October,4,4517.4825
8024,2017-10-07,4369.35,4443.88,4321.05,4426.89,906928000.0,73529314833.0,2017,October,4,4390.2925000000005
8025,2017-10-06,4324.46,4413.27,4320.53,4370.81,1069939968.0,72589262957.0,2017,October,4,4357.2675
8026,2017-10-05,4229.88,4362.64,4164.05,4328.41,1161769984.0,71876277937.0,2017,October,4,4271.245
8027,2017-10-04,4319.37,4352.31,4210.42,4229.36,1116770048.0,70225033578.0,2017,October,4,4277.865
8028,2017-10-03,4408.46,4432.47,4258.89,4317.48,1288019968.0,71681069637.0,2017,October,4,4354.325
8029,2017-10-02,4395.81,4470.23,4377.46,4409.32,1431730048.0,73195646776.0,2017,October,4,4413.205
8030,2017-10-01,4341.05,4403.74,4269.81,4403.74,1208210048.0,73094870674.0,2017,October,4,4354.585
8031,2017-09-30,4166.11,4358.43,4160.86,4338.71,1207449984.0,72008428789.0,2017,September,3,4256.0275
8032,2017-09-29,4171.62,4214.63,4039.29,4163.07,1367049984.0,69086146650.0,2017,September,3,4147.1525
8033,2017-09-28,4197.13,4279.31,4109.7,4174.73,1712320000.0,69270823146.0,2017,September,3,4190.217500000001
8034,2017-09-27,3892.94,4210.05,3884.82,4200.67,1686880000.0,69691950752.0,2017,September,3,4047.12
8035,2017-09-26,3928.41,3969.89,3869.9,3892.35,1043740032.0,64569365079.0,2017,September,3,3915.1375
8036,2017-09-25,3681.58,3950.25,3681.58,3926.07,1374210048.0,65122213849.0,2017,September,3,3809.87
8037,2017-09-24,3796.15,3796.15,3666.9,3682.84,768014976.0,61081971156.0,2017,September,3,3735.5099999999998
8038,2017-09-23,3629.92,3819.21,3594.58,3792.4,928113984.0,62892069389.0,2017,September,3,3709.0274999999997
8039,2017-09-22,3628.02,3758.27,3553.53,3630.7,1194829952.0,60203040223.0,2017,September,3,3642.63
8040,2017-09-21,3901.47,3916.42,3613.63,3631.04,1411480064.0,60202370872.0,2017,September,3,3765.6400000000003
8041,2017-09-20,3916.36,4031.39,3857.73,3905.95,1213830016.0,64751811835.0,2017,September,3,3927.8574999999996
8042,2017-09-19,4073.79,4094.07,3868.87,3924.97,1563980032.0,65061185838.0,2017,September,3,3990.425
8043,2017-09-18,3591.09,4079.23,3591.09,4065.2,1943209984.0,67377945990.0,2017,September,3,3831.6525
8044,2017-09-17,3606.28,3664.81,3445.64,3582.88,1239149952.0,59377995376.0,2017,September,3,3574.9024999999997
8045,2017-09-16,3637.75,3808.84,3487.79,3625.04,1818400000.0,60068678195.0,2017,September,3,3639.8550000000005
8046,2017-09-15,3166.3,3733.45,2946.62,3637.52,4148069888.0,60267886368.0,2017,September,3,3370.9725
8047,2017-09-14,3875.37,3920.6,3153.86,3154.95,2716310016.0,52265453816.0,2017,September,3,3526.195
8048,2017-09-13,4131.98,4131.98,3789.92,3882.59,2219409920.0,64311123695.0,2017,September,3,3984.1175
8049,2017-09-12,4168.88,4344.65,4085.22,4130.81,1864530048.0,68412822896.0,2017,September,3,4182.39
8050,2017-09-11,4122.47,4261.67,4099.4,4161.27,1557330048.0,68907352119.0,2017,September,3,4161.2025
8051,2017-09-10,4229.34,4245.44,3951.04,4122.94,1679090048.0,68263826801.0,2017,September,3,4137.19
8052,2017-09-09,4229.81,4308.82,4114.11,4226.06,1386230016.0,69963847482.0,2017,September,3,4219.7
8053,2017-09-08,4605.16,4661.0,4075.18,4228.75,2700890112.0,69999555938.0,2017,September,3,4392.5225
8054,2017-09-07,4589.14,4655.04,4491.33,4599.88,1844620032.0,76132843874.0,2017,September,3,4583.8475
8055,2017-09-06,4376.59,4617.25,4376.59,4597.12,2172100096.0,76077049312.0,2017,September,3,4491.8875
8056,2017-09-05,4228.29,4427.84,3998.11,4376.53,2697969920.0,72417728536.0,2017,September,3,4257.6925
8057,2017-09-04,4591.63,4591.63,4108.4,4236.31,2987330048.0,70087101256.0,2017,September,3,4381.9925
8058,2017-09-03,4585.27,4714.08,4417.59,4582.96,1933190016.0,75812181334.0,2017,September,3,4574.975
8059,2017-09-02,4901.42,4975.04,4469.24,4578.77,2722139904.0,75734114962.0,2017,September,3,4731.1175
8060,2017-09-01,4701.76,4892.01,4678.53,4892.01,2599079936.0,80905039782.0,2017,September,3,4791.0775
8061,2017-08-31,4555.59,4736.05,4549.4,4703.39,1944930048.0,77775374625.0,2017,August,3,4636.1075
8062,2017-08-30,4570.36,4626.52,4471.41,4565.3,1937849984.0,75482724984.0,2017,August,3,4558.3975
8063,2017-08-29,4389.21,4625.68,4352.13,4579.02,2486080000.0,75699786263.0,2017,August,3,4486.51
8064,2017-08-28,4384.45,4403.93,4224.64,4382.66,1959330048.0,72445588933.0,2017,August,3,4348.92
8065,2017-08-27,4345.1,4416.59,4317.29,4382.88,1537459968.0,72441993792.0,2017,August,3,4365.465
8066,2017-08-26,4372.06,4379.28,4269.52,4352.4,1511609984.0,71929882019.0,2017,August,3,4343.315
8067,2017-08-25,4332.82,4455.7,4307.35,4371.6,1727970048.0,72241507489.0,2017,August,3,4366.8675
8068,2017-08-24,4137.6,4376.39,4130.26,4334.68,2037750016.0,71625870868.0,2017,August,3,4244.7325
8069,2017-08-23,4089.01,4255.78,4078.41,4151.52,2369819904.0,68593954170.0,2017,August,3,4143.68
8070,2017-08-22,3998.35,4128.76,3674.58,4100.52,3764239872.0,67743202431.0,2017,August,3,3975.5525000000002
8071,2017-08-21,4090.48,4109.14,3988.6,4001.74,2800890112.0,66106992038.0,2017,August,3,4047.4900000000002
8072,2017-08-20,4189.31,4196.29,4069.88,4087.66,2109769984.0,67520478838.0,2017,August,3,4135.785000000001
8073,2017-08-19,4137.75,4243.26,3970.55,4193.7,2975820032.0,69265141208.0,2017,August,3,4136.3150000000005
8074,2017-08-18,4324.34,4370.13,4015.4,4160.62,2941710080.0,68710871037.0,2017,August,3,4217.6225
8075,2017-08-17,4384.44,4484.7,4243.71,4331.69,2553359872.0,71527949443.0,2017,August,3,4361.134999999999
8076,2017-08-16,4200.34,4381.23,3994.42,4376.63,2272039936.0,72260183303.0,2017,August,3,4238.155000000001
8077,2017-08-15,4326.99,4455.97,3906.18,4181.93,3258050048.0,69038855081.0,2017,August,3,4217.7675
8078,2017-08-14,4066.1,4325.13,3989.16,4325.13,2463089920.0,71394704654.0,2017,August,3,4176.38
8079,2017-08-13,3880.04,4208.39,3857.8,4073.26,3159089920.0,67230528989.0,2017,August,3,4004.8725000000004
8080,2017-08-12,3650.63,3949.92,3613.7,3884.71,2219589888.0,64111163866.0,2017,August,3,3774.74
8081,2017-08-11,3373.82,3679.72,3372.12,3650.62,2021190016.0,60241844923.0,2017,August,3,3519.0699999999997
8082,2017-08-10,3341.84,3453.45,3319.47,3381.28,1515110016.0,55791120000.0,2017,August,3,3374.0099999999998
8083,2017-08-09,3420.4,3422.76,3247.67,3342.47,1468960000.0,55145196472.0,2017,August,3,3358.3250000000003
8084,2017-08-08,3370.22,3484.85,3345.83,3419.94,1752760064.0,56417337745.0,2017,August,3,3405.21
8085,2017-08-07,3212.78,3397.68,3180.89,3378.94,1482279936.0,55734179251.0,2017,August,3,3292.5724999999998
8086,2017-08-06,3257.61,3293.29,3155.6,3213.94,1105030016.0,53006426108.0,2017,August,3,3230.11
8087,2017-08-05,2897.63,3290.01,2874.83,3252.91,1945699968.0,53643452554.0,2017,August,3,3078.845
8088,2017-08-04,2806.93,2899.33,2743.72,2895.89,1002120000.0,47749461443.0,2017,August,3,2836.4674999999997
8089,2017-08-03,2709.56,2813.31,2685.14,2804.73,804796992.0,46239970790.0,2017,August,3,2753.185
8090,2017-08-02,2727.13,2762.53,2668.59,2710.67,1094950016.0,44684649516.0,2017,August,3,2717.23
8091,2017-08-01,2871.3,2921.35,2685.61,2718.26,1324669952.0,44804603885.0,2017,August,3,2799.13
8092,2017-07-31,2763.24,2889.62,2720.61,2875.34,860574976.0,47388334773.0,2017,July,3,2812.2025000000003
8093,2017-07-30,2724.39,2758.53,2644.85,2757.18,705942976.0,45435913868.0,2017,July,3,2721.2375
8094,2017-07-29,2807.02,2808.76,2692.8,2726.45,803745984.0,44924534585.0,2017,July,3,2758.7574999999997
8095,2017-07-28,2679.73,2897.45,2679.73,2809.01,1380099968.0,46279316161.0,2017,July,3,2766.4799999999996
8096,2017-07-27,2538.71,2693.32,2529.34,2671.78,789104000.0,44013533097.0,2017,July,3,2608.2875
8097,2017-07-26,2577.77,2610.76,2450.8,2529.45,937404032.0,41663929265.0,2017,July,3,2542.1949999999997
8098,2017-07-25,2757.5,2768.08,2480.96,2576.48,1460089984.0,42433788244.0,2017,July,3,2645.755
8099,2017-07-24,2732.7,2777.26,2699.19,2754.86,866473984.0,45366654309.0,2017,July,3,2741.0025
8100,2017-07-23,2808.1,2832.18,2653.94,2730.4,1072840000.0,44957775265.0,2017,July,3,2756.155
8101,2017-07-22,2668.63,2862.42,2657.71,2810.12,1177129984.0,46264340367.0,2017,July,3,2749.7200000000003
8102,2017-07-21,2838.41,2838.41,2621.85,2667.76,1489449984.0,43915296559.0,2017,July,3,2741.6075
8103,2017-07-20,2269.89,2900.7,2269.89,2817.6,2249260032.0,46376428080.0,2017,July,3,2564.52
8104,2017-07-19,2323.08,2397.17,2260.23,2273.43,1245100032.0,37415031061.0,2017,July,3,2313.4775
8105,2017-07-18,2233.52,2387.61,2164.77,2318.88,1512450048.0,38158677672.0,2017,July,3,2276.195
8106,2017-07-17,1932.62,2230.49,1932.62,2228.41,1201760000.0,36665393517.0,2017,July,3,2081.035
8107,2017-07-16,1991.98,2058.77,1843.03,1929.82,1182870016.0,31748939343.0,2017,July,3,1955.8999999999999
8108,2017-07-15,2230.12,2231.14,1990.41,1998.86,993608000.0,32880721300.0,2017,July,3,2112.6324999999997
8109,2017-07-14,2360.59,2363.25,2183.22,2233.34,882502976.0,36734255488.0,2017,July,3,2285.1
8110,2017-07-13,2402.7,2425.22,2340.83,2357.9,835769984.0,38778935907.0,2017,July,3,2381.6625
8111,2017-07-12,2332.77,2423.71,2275.14,2398.84,1117410048.0,39447604438.0,2017,July,3,2357.6150000000002
8112,2017-07-11,2385.89,2413.47,2296.81,2337.79,1329760000.0,38438497236.0,2017,July,3,2358.49
8113,2017-07-10,2525.25,2537.16,2321.13,2372.56,1111200000.0,39005033499.0,2017,July,3,2439.0249999999996
8114,2017-07-09,2572.61,2635.49,2517.59,2518.44,527856000.0,41397076604.0,2017,July,3,2561.0325000000003
8115,2017-07-08,2520.27,2571.34,2492.31,2571.34,733329984.0,42262222823.0,2017,July,3,2538.815
8116,2017-07-07,2608.59,2916.14,2498.87,2518.66,917411968.0,41391217675.0,2017,July,3,2635.5649999999996
8117,2017-07-06,2608.1,2616.72,2581.69,2608.56,761956992.0,42863758795.0,2017,July,3,2603.7675
8118,2017-07-05,2602.87,2622.65,2538.55,2601.99,941566016.0,42751085999.0,2017,July,3,2591.5150000000003
8119,2017-07-04,2561.0,2631.59,2559.35,2601.64,985516032.0,42740618673.0,2017,July,3,2588.395
8120,2017-07-03,2498.56,2595.0,2480.47,2564.06,964112000.0,42118211083.0,2017,July,3,2534.5225
8121,2017-07-02,2436.4,2514.28,2394.84,2506.47,803747008.0,41167015221.0,2017,July,3,2462.9975
8122,2017-07-01,2492.6,2515.27,2419.23,2434.55,779913984.0,39980058373.0,2017,July,3,2465.4125
8123,2017-06-30,2539.24,2559.25,2478.43,2480.84,860273024.0,40735082695.0,2017,June,2,2514.44
8124,2017-06-29,2567.56,2588.83,2510.48,2539.32,949979008.0,41690395783.0,2017,June,2,2551.5475
8125,2017-06-28,2553.03,2603.98,2484.42,2574.79,1183869952.0,42268942193.0,2017,June,2,2554.055
8126,2017-06-27,2478.45,2552.45,2332.99,2552.45,1489789952.0,41897190525.0,2017,June,2,2479.085
8127,2017-06-26,2590.57,2615.25,2376.29,2478.45,1663280000.0,40677994354.0,2017,June,2,2515.1400000000003
8128,2017-06-25,2607.25,2682.26,2552.12,2589.41,1161100032.0,42495001716.0,2017,June,2,2607.76
8129,2017-06-24,2738.52,2757.94,2583.19,2608.72,982750016.0,42807952581.0,2017,June,2,2672.0925
8130,2017-06-23,2707.34,2765.17,2706.37,2744.91,961318976.0,45037797053.0,2017,June,2,2730.9475
8131,2017-06-22,2691.03,2723.74,2642.36,2705.41,1097939968.0,44384244937.0,2017,June,2,2690.635
8132,2017-06-21,2709.43,2772.01,2660.4,2689.1,1626579968.0,44111929173.0,2017,June,2,2707.735
8133,2017-06-20,2591.26,2763.45,2589.82,2721.79,1854189952.0,44643512689.0,2017,June,2,2666.58
8134,2017-06-19,2549.03,2662.85,2549.03,2589.6,1446840064.0,42470734800.0,2017,June,2,2587.6275
8135,2017-06-18,2655.35,2662.1,2516.33,2548.29,1178659968.0,41788418974.0,2017,June,2,2595.5175
8136,2017-06-17,2514.01,2685.19,2484.96,2655.88,1534509952.0,43548031452.0,2017,June,2,2585.01
8137,2017-06-16,2469.57,2539.92,2385.15,2518.56,1195190016.0,41291821423.0,2017,June,2,2478.3
8138,2017-06-15,2499.58,2534.71,2212.96,2464.58,2026259968.0,40402259202.0,2017,June,2,2427.9575
8139,2017-06-14,2716.88,2786.83,2412.94,2506.37,1696560000.0,41082567339.0,2017,June,2,2605.755
8140,2017-06-13,2680.91,2789.04,2650.38,2717.02,1781200000.0,44530631894.0,2017,June,2,2709.3375
8141,2017-06-12,2953.22,2997.26,2518.56,2659.63,2569530112.0,43585351533.0,2017,June,2,2782.1675
8142,2017-06-11,2942.41,2996.6,2840.53,2958.11,1752400000.0,48471330146.0,2017,June,2,2934.4125000000004
8143,2017-06-10,2828.14,2950.99,2746.55,2947.71,2018889984.0,48295501718.0,2017,June,2,2868.3475
8144,2017-06-09,2807.44,2901.71,2795.62,2823.81,1348950016.0,46260465854.0,2017,June,2,2832.1449999999995
8145,2017-06-08,2720.49,2815.3,2670.95,2805.62,1281170048.0,45957247989.0,2017,June,2,2753.09
8146,2017-06-07,2869.38,2869.38,2700.56,2732.16,1517709952.0,44748237218.0,2017,June,2,2792.87
8147,2017-06-06,2690.84,2999.91,2690.84,2863.2,2089609984.0,46888622160.0,2017,June,2,2811.1975
8148,2017-06-05,2512.4,2686.81,2510.22,2686.81,1369309952.0,43994968834.0,2017,June,2,2599.06
8149,2017-06-04,2547.79,2585.89,2452.54,2511.81,1355120000.0,41124262595.0,2017,June,2,2524.5074999999997
8150,2017-06-03,2493.72,2581.91,2423.57,2515.35,1514950016.0,41177190057.0,2017,June,2,2503.6375
8151,2017-06-02,2404.03,2488.55,2373.32,2488.55,1317030016.0,40732491835.0,2017,June,2,2438.6125
8152,2017-06-01,2288.33,2448.39,2288.33,2407.88,1653180032.0,39407633763.0,2017,June,2,2358.2325
8153,2017-05-31,2187.19,2311.08,2145.57,2286.41,1544829952.0,37414813240.0,2017,May,2,2232.5625
8154,2017-05-30,2255.36,2301.96,2124.57,2175.47,1443970048.0,35594903085.0,2017,May,2,2214.34
8155,2017-05-29,2159.43,2307.05,2107.17,2255.61,994625024.0,36901102917.0,2017,May,2,2207.315
8156,2017-05-28,2054.08,2267.34,2054.08,2155.8,1147139968.0,35264171110.0,2017,May,2,2132.825
8157,2017-05-27,2196.27,2260.2,1855.83,2038.87,1700480000.0,33347170525.0,2017,May,2,2087.7924999999996
8158,2017-05-26,2320.89,2573.79,2071.99,2202.42,1763480064.0,36017660894.0,2017,May,2,2292.2725
8159,2017-05-25,2446.24,2763.71,2285.3,2304.98,2406700032.0,37690456715.0,2017,May,2,2450.0575
8160,2017-05-24,2321.37,2523.72,2321.37,2443.64,1725379968.0,39952841999.0,2017,May,2,2402.5249999999996
8161,2017-05-23,2191.56,2320.82,2178.5,2320.42,1378749952.0,37933704066.0,2017,May,2,2252.825
8162,2017-05-22,2043.19,2303.9,2017.87,2173.4,1942220032.0,35525744380.0,2017,May,2,2134.59
8163,2017-05-21,2067.03,2119.08,2037.5,2041.2,1147859968.0,33361091114.0,2017,May,2,2066.2025000000003
8164,2017-05-20,1984.24,2084.73,1974.92,2084.73,961336000.0,34068630559.0,2017,May,2,2032.1550000000002
8165,2017-05-19,1897.37,2004.52,1890.25,1987.71,1157289984.0,32479082015.0,2017,May,2,1944.9625
8166,2017-05-18,1818.7,1904.48,1807.12,1888.65,894321024.0,30856574835.0,2017,May,2,1854.7375
8167,2017-05-17,1726.73,1864.05,1661.91,1839.09,1064729984.0,30043626195.0,2017,May,2,1772.945
8168,2017-05-16,1741.7,1785.94,1686.54,1734.45,959044992.0,28330874003.0,2017,May,2,1737.1575
8169,2017-05-15,1808.44,1812.8,1708.54,1738.43,731529024.0,28392885375.0,2017,May,2,1767.0525
8170,2017-05-14,1800.86,1831.42,1776.62,1808.91,437196000.0,29540290794.0,2017,May,2,1804.4525
8171,2017-05-13,1723.12,1812.99,1651.08,1804.91,579635008.0,29471223857.0,2017,May,2,1748.0249999999999
8172,2017-05-12,1845.76,1856.15,1694.01,1724.24,740984000.0,28150631936.0,2017,May,2,1780.04
8173,2017-05-11,1780.37,1873.93,1755.35,1848.57,799489984.0,30176934751.0,2017,May,2,1814.5549999999998
8174,2017-05-10,1756.52,1788.44,1719.1,1787.13,915723008.0,29170965564.0,2017,May,2,1762.7975000000001
8175,2017-05-09,1723.89,1833.49,1716.3,1755.36,1167920000.0,28649119972.0,2017,May,2,1757.26
8176,2017-05-08,1596.92,1723.35,1596.92,1723.35,1340320000.0,28123369330.0,2017,May,2,1660.135
8177,2017-05-07,1579.47,1596.72,1559.76,1596.71,1080029952.0,26053077975.0,2017,May,2,1583.1650000000002
8178,2017-05-06,1556.81,1578.8,1542.5,1578.8,582529984.0,25757608890.0,2017,May,2,1564.2275
8179,2017-05-05,1540.87,1618.03,1530.31,1555.45,946035968.0,25373374563.0,2017,May,2,1561.165
8180,2017-05-04,1490.72,1608.91,1490.72,1537.67,933548992.0,25080858487.0,2017,May,2,1532.005
8181,2017-05-03,1453.78,1492.77,1447.49,1490.09,583795968.0,24301634925.0,2017,May,2,1471.0324999999998
8182,2017-05-02,1421.03,1473.9,1415.69,1452.82,477337984.0,23691443738.0,2017,May,2,1440.8600000000001
8183,2017-05-01,1348.3,1434.32,1348.3,1421.6,713624000.0,23179524919.0,2017,May,2,1388.1299999999999
8184,2017-04-30,1321.87,1347.91,1314.92,1347.89,413115008.0,21975104909.0,2017,April,2,1333.1475
8185,2017-04-29,1317.84,1327.2,1315.21,1321.79,422705984.0,21547126640.0,2017,April,2,1320.51
8186,2017-04-28,1317.74,1331.28,1292.37,1316.48,527488992.0,21457669552.0,2017,April,2,1314.4675
8187,2017-04-27,1281.88,1319.7,1281.3,1317.73,449196992.0,21475836448.0,2017,April,2,1300.1525000000001
8188,2017-04-26,1265.99,1294.83,1265.93,1281.08,329631008.0,20876159410.0,2017,April,2,1276.9575
8189,2017-04-25,1250.45,1267.58,1249.97,1265.49,242556000.0,20619704237.0,2017,April,2,1258.3725
8190,2017-04-24,1209.63,1250.94,1209.63,1250.15,235806000.0,20367443800.0,2017,April,2,1230.0875
8191,2017-04-23,1231.92,1232.2,1203.94,1207.21,258951008.0,19665994145.0,2017,April,2,1218.8175
8192,2017-04-22,1222.71,1235.56,1208.47,1231.71,249320000.0,20062753908.0,2017,April,2,1224.6125
